lat,lon,country,state,elevation,region,is_near_boundary
1.4820833333333328,-78.86708333333333,Colombia,NA,0.0,Colombia (NA),True
1.467916666666666,-78.90041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.454583333333333,-78.83375,Colombia,Nariño,11.0,Colombia,True
1.4404166666666662,-78.86708333333333,Ecuador,Esmeraldas,14.0,Esmeraldas,True
1.4270833333333326,-78.80041666666666,Colombia,Nariño,1.0,Colombia,True
1.4262499999999996,-78.90041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.4137499999999994,-78.73375,Colombia,Nariño,27.0,Colombia,True
1.412916666666666,-78.83375,Ecuador,Esmeraldas,2.0,Esmeraldas,True
1.412083333333333,-78.93375,Ecuador,NA,0.0,Ecuador (NA),True
1.3995833333333327,-78.76708333333333,Colombia,Nariño,22.0,Colombia,True
1.3987499999999993,-78.86708333333333,Ecuador,Esmeraldas,8.0,Esmeraldas,True
1.3862499999999995,-78.70041666666667,Colombia,Nariño,55.0,Colombia,True
1.385416666666666,-78.80041666666666,Ecuador,Esmeraldas,38.0,Esmeraldas,True
1.3845833333333326,-78.90041666666667,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.3720833333333329,-78.73375,Ecuador,Esmeraldas,45.0,Esmeraldas,True
1.3712499999999994,-78.83375,Ecuador,Esmeraldas,26.0,Esmeraldas,True
1.370416666666666,-78.93375,Ecuador,NA,0.0,Ecuador (NA),True
1.3587499999999992,-78.66708333333334,Colombia,Nariño,90.0,Colombia,True
1.3579166666666662,-78.76708333333333,Ecuador,Esmeraldas,33.0,Esmeraldas,True
1.3570833333333328,-78.86708333333333,Ecuador,Esmeraldas,5.0,Esmeraldas,True
1.3562499999999993,-78.96708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.3445833333333326,-78.70041666666667,Colombia,Nariño,69.0,Colombia,True
1.342916666666666,-78.90041666666667,Ecuador,Esmeraldas,8.0,Esmeraldas,True
1.3420833333333326,-79.00041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.3312499999999994,-78.63375,Colombia,Nariño,107.0,Colombia,True
1.330416666666666,-78.73375,Ecuador,Esmeraldas,73.0,Esmeraldas,True
1.3287499999999994,-78.93375,Ecuador,Esmeraldas,11.0,Esmeraldas,True
1.3170833333333327,-78.66708333333334,Ecuador,Esmeraldas,108.0,Esmeraldas,True
1.3145833333333328,-78.96708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.3037499999999995,-78.60041666666666,Colombia,Nariño,152.0,Colombia,True
1.302916666666666,-78.70041666666667,Ecuador,Esmeraldas,123.0,Esmeraldas,True
1.300416666666666,-79.00041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.2895833333333329,-78.63375,Colombia,Nariño,148.0,Colombia,True
1.287083333333333,-78.93375,Ecuador,Esmeraldas,12.0,Esmeraldas,True
1.2862499999999994,-79.03375,Ecuador,NA,0.0,Ecuador (NA),True
1.2762499999999997,-78.56708333333333,Colombia,Nariño,142.0,Colombia,True
1.2754166666666662,-78.66708333333334,Ecuador,Esmeraldas,139.0,Esmeraldas,True
1.2729166666666663,-78.96708333333333,Ecuador,Esmeraldas,21.0,Esmeraldas,True
1.2720833333333328,-79.06708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.2620833333333326,-78.60041666666666,Colombia,Nariño,171.0,Colombia,True
1.2587499999999996,-79.00041666666667,Ecuador,Esmeraldas,7.0,Esmeraldas,True
1.2579166666666661,-79.10041666666666,Ecuador,NA,0.0,Ecuador (NA),True
1.2487499999999994,-78.53375,Colombia,Nariño,183.0,Colombia,True
1.247916666666666,-78.63375,Ecuador,Esmeraldas,169.0,Esmeraldas,True
1.244583333333333,-79.03375,Ecuador,Esmeraldas,20.0,Esmeraldas,True
1.2345833333333327,-78.56708333333333,Ecuador,Esmeraldas,172.0,Esmeraldas,True
1.2304166666666663,-79.06708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.2212499999999995,-78.50041666666667,Colombia,Nariño,270.0,Colombia,True
1.220416666666666,-78.60041666666666,Ecuador,Esmeraldas,206.0,Esmeraldas,True
1.2170833333333326,-79.00041666666667,Ecuador,Esmeraldas,14.0,Esmeraldas,True
1.2162499999999996,-79.10041666666666,Ecuador,NA,0.0,Ecuador (NA),True
1.2087499999999993,-78.33375,Colombia,Nariño,572.0,Colombia,True
1.2079166666666663,-78.43375,Colombia,Nariño,436.0,Colombia,True
1.2070833333333328,-78.53375,Ecuador,Esmeraldas,258.0,Esmeraldas,True
1.202916666666666,-79.03375,Ecuador,Esmeraldas,1.0,Esmeraldas,True
1.202083333333333,-79.13375,Ecuador,NA,0.0,Ecuador (NA),True
1.1945833333333327,-78.36708333333333,Colombia,Nariño,673.0,Colombia,True
1.1937499999999996,-78.46708333333333,Colombia,Nariño,212.0,Colombia,True
1.1929166666666662,-78.56708333333333,Ecuador,Esmeraldas,253.0,Esmeraldas,True
1.1887499999999993,-79.06708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.1812499999999995,-78.30041666666666,Colombia,Nariño,641.0,Colombia,True
1.180416666666666,-78.40041666666667,Colombia,Nariño,477.0,Colombia,True
1.179583333333333,-78.50041666666667,Ecuador,Esmeraldas,158.0,Esmeraldas,True
1.1745833333333326,-79.10041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.1670833333333328,-78.33375,Ecuador,Carchi,634.0,Carchi,True
1.1662499999999993,-78.43375,Ecuador,Carchi,208.0,Carchi,True
1.1654166666666663,-78.53375,Ecuador,Esmeraldas,324.0,Esmeraldas,True
1.160416666666666,-79.13375,Ecuador,NA,0.0,Ecuador (NA),True
1.1537499999999996,-78.26708333333333,Colombia,Nariño,573.0,Colombia,True
1.1529166666666661,-78.36708333333333,Ecuador,Carchi,379.0,Carchi,True
1.1520833333333327,-78.46708333333333,Ecuador,Carchi,246.0,Carchi,True
1.1470833333333328,-79.06708333333333,Ecuador,Esmeraldas,13.0,Esmeraldas,True
1.1462499999999993,-79.16708333333334,Ecuador,NA,0.0,Ecuador (NA),True
1.139583333333333,-78.30041666666666,Ecuador,Carchi,618.0,Carchi,True
1.1387499999999995,-78.40041666666667,Ecuador,Carchi,317.0,Carchi,True
1.137916666666666,-78.50041666666667,Ecuador,Carchi,306.0,Carchi,True
1.1329166666666661,-79.10041666666666,Ecuador,Esmeraldas,3.0,Esmeraldas,True
1.1320833333333327,-79.20041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.1312499999999996,-79.30041666666666,Ecuador,NA,0.0,Ecuador (NA),True
1.1304166666666662,-79.40041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.1254166666666663,-78.33375,Ecuador,Carchi,611.0,Carchi,True
1.1245833333333328,-78.43375,Ecuador,Carchi,391.0,Carchi,True
1.1237499999999994,-78.53375,Ecuador,Esmeraldas,373.0,Esmeraldas,True
1.1187499999999995,-79.13375,Ecuador,Esmeraldas,2.0,Esmeraldas,True
1.117916666666666,-79.23375,Ecuador,NA,0.0,Ecuador (NA),True
1.117083333333333,-79.33375,Ecuador,NA,0.0,Ecuador (NA),True
1.1162499999999995,-79.43375,Ecuador,NA,0.0,Ecuador (NA),True
1.1120833333333326,-78.26708333333333,Colombia,Nariño,573.0,Colombia,True
1.1112499999999996,-78.36708333333333,Ecuador,Carchi,506.0,Carchi,True
1.1104166666666662,-78.46708333333333,Ecuador,Carchi,169.0,Carchi,True
1.1095833333333327,-78.56708333333333,Ecuador,Esmeraldas,395.0,Esmeraldas,True
1.1045833333333328,-79.16708333333334,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.1037499999999993,-79.26708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.1029166666666663,-79.36708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.1020833333333329,-79.46708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.097916666666666,-78.30041666666666,Ecuador,Carchi,779.0,Carchi,True
1.0962499999999995,-78.50041666666667,Ecuador,Carchi,327.0,Carchi,True
1.0904166666666661,-79.20041666666667,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0895833333333327,-79.30041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0887499999999992,-79.40041666666667,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0879166666666662,-79.50041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.0837499999999993,-78.33375,Ecuador,Carchi,989.0,Carchi,True
1.0820833333333328,-78.53375,Ecuador,Esmeraldas,480.0,Esmeraldas,True
1.077083333333333,-79.13375,Ecuador,Esmeraldas,27.0,Esmeraldas,True
1.0762499999999995,-79.23375,Ecuador,Esmeraldas,20.0,Esmeraldas,True
1.075416666666666,-79.33375,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0745833333333326,-79.43375,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0737499999999995,-79.53375,Ecuador,NA,0.0,Ecuador (NA),True
1.0704166666666661,-78.26708333333333,Colombia,Nariño,825.0,Colombia,True
1.0687499999999996,-78.46708333333333,Ecuador,Carchi,419.0,Carchi,True
1.0679166666666662,-78.56708333333333,Ecuador,Esmeraldas,305.0,Esmeraldas,True
1.0629166666666663,-79.16708333333334,Ecuador,Esmeraldas,49.0,Esmeraldas,True
1.0620833333333328,-79.26708333333333,Ecuador,Esmeraldas,32.0,Esmeraldas,True
1.0612499999999994,-79.36708333333333,Ecuador,Esmeraldas,31.0,Esmeraldas,True
1.060416666666666,-79.46708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0595833333333329,-79.56708333333333,Ecuador,NA,0.0,Ecuador (NA),True
1.0562499999999995,-78.30041666666666,Ecuador,Carchi,1290.0,Carchi,True
1.054583333333333,-78.50041666666667,Ecuador,Carchi,303.0,Carchi,True
1.0487499999999996,-79.20041666666667,Ecuador,Esmeraldas,29.0,Esmeraldas,True
1.0479166666666662,-79.30041666666666,Ecuador,Esmeraldas,41.0,Esmeraldas,True
1.0470833333333327,-79.40041666666667,Ecuador,Esmeraldas,131.0,Esmeraldas,True
1.0462499999999992,-79.50041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.0454166666666662,-79.60041666666666,Ecuador,NA,0.0,Ecuador (NA),True
1.0429166666666663,-78.23375,Colombia,Nariño,1130.0,Colombia,True
1.0404166666666659,-78.53375,Ecuador,Carchi,548.0,Carchi,True
1.032916666666666,-79.43375,Ecuador,Esmeraldas,140.0,Esmeraldas,True
1.0320833333333326,-79.53375,Ecuador,NA,0.0,Ecuador (NA),True
1.0312499999999996,-79.63375,Ecuador,NA,0.0,Ecuador (NA),True
1.0287499999999996,-78.26708333333333,Ecuador,Carchi,1108.0,Carchi,True
1.0262499999999992,-78.56708333333333,Ecuador,Esmeraldas,406.0,Esmeraldas,True
1.0187499999999994,-79.46708333333333,Ecuador,Esmeraldas,55.0,Esmeraldas,True
1.017916666666666,-79.56708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.017083333333333,-79.66708333333334,Ecuador,NA,0.0,Ecuador (NA),True
1.015416666666666,-78.20041666666667,Colombia,Nariño,1639.0,Colombia,True
1.014583333333333,-78.30041666666666,Ecuador,Carchi,816.0,Carchi,True
1.012916666666666,-78.50041666666667,Ecuador,Carchi,454.0,Carchi,True
1.0045833333333327,-79.50041666666667,Ecuador,Esmeraldas,98.0,Esmeraldas,True
1.0037499999999993,-79.60041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
1.0029166666666662,-79.70041666666667,Ecuador,NA,0.0,Ecuador (NA),True
1.0012499999999993,-78.23375,Ecuador,Carchi,1362.0,Carchi,True
0.9987499999999994,-78.20041666666667,Colombia,Nariño,1063.0,Colombia,True
0.9887499999999996,-79.73375,Ecuador,NA,0.0,Ecuador (NA),True
0.9862499999999996,-79.70041666666667,Ecuador,NA,0.0,Ecuador (NA),True
0.9845833333333327,-78.56708333333333,Ecuador,Esmeraldas,480.0,Esmeraldas,True
0.9837499999999992,-79.66708333333334,Ecuador,Esmeraldas,162.0,Esmeraldas,True
0.9820833333333328,-78.53375,Ecuador,Carchi,498.0,Carchi,True
0.9812499999999993,-79.63375,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.9795833333333328,-78.50041666666667,Ecuador,Carchi,572.0,Carchi,True
0.9787499999999993,-79.60041666666666,Ecuador,Esmeraldas,127.0,Esmeraldas,True
0.9770833333333329,-78.46708333333333,Ecuador,Carchi,595.0,Carchi,True
0.9762499999999994,-79.56708333333333,Ecuador,Esmeraldas,40.0,Esmeraldas,True
0.9595833333333328,-78.23375,Ecuador,Carchi,1762.0,Carchi,True
0.9570833333333328,-78.20041666666667,Ecuador,Carchi,1143.0,Carchi,True
0.9545833333333329,-79.83375,Ecuador,NA,0.0,Ecuador (NA),True
0.9545833333333329,-78.16708333333334,Colombia,Nariño,1562.0,Colombia,True
0.952083333333333,-79.80041666666666,Ecuador,NA,0.0,Ecuador (NA),True
0.952083333333333,-78.13375,Colombia,Nariño,1569.0,Colombia,True
0.9495833333333326,-79.76708333333333,Ecuador,NA,0.0,Ecuador (NA),True
0.9495833333333326,-78.10041666666666,Colombia,Nariño,1625.0,Colombia,True
0.9470833333333326,-79.73375,Ecuador,Esmeraldas,154.0,Esmeraldas,True
0.9445833333333327,-79.70041666666667,Ecuador,Esmeraldas,161.0,Esmeraldas,True
0.9429166666666662,-78.56708333333333,Ecuador,Esmeraldas,668.0,Esmeraldas,True
0.9420833333333327,-79.66708333333334,Ecuador,Esmeraldas,111.0,Esmeraldas,True
0.9404166666666662,-78.53375,Ecuador,Carchi,527.0,Carchi,True
0.9379166666666663,-78.50041666666667,Ecuador,Carchi,883.0,Carchi,True
0.9354166666666659,-78.46708333333333,Ecuador,Carchi,1163.0,Carchi,True
0.932916666666666,-78.43375,Ecuador,Carchi,1174.0,Carchi,True
0.9154166666666659,-79.86708333333333,Ecuador,NA,0.0,Ecuador (NA),True
0.9154166666666659,-78.20041666666667,Ecuador,Carchi,1480.0,Carchi,True
0.9129166666666659,-79.83375,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.9129166666666659,-78.16708333333334,Ecuador,Carchi,1636.0,Carchi,True
0.910416666666666,-79.80041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.910416666666666,-78.13375,Ecuador,Carchi,1692.0,Carchi,True
0.907916666666666,-79.76708333333333,Ecuador,Esmeraldas,64.0,Esmeraldas,True
0.907916666666666,-78.10041666666666,Ecuador,Carchi,1467.0,Carchi,True
0.9054166666666661,-79.73375,Ecuador,Esmeraldas,232.0,Esmeraldas,True
0.9054166666666661,-78.06708333333333,Colombia,Nariño,2056.0,Colombia,True
0.9029166666666661,-78.03375,Colombia,Nariño,2544.0,Colombia,True
0.8987499999999993,-78.53375,Ecuador,Esmeraldas,844.0,Esmeraldas,True
0.8962499999999993,-78.50041666666667,Ecuador,Esmeraldas,444.0,Esmeraldas,True
0.8937499999999994,-78.46708333333333,Ecuador,Carchi,708.0,Carchi,True
0.8912499999999994,-78.43375,Ecuador,Carchi,814.0,Carchi,True
0.8887499999999995,-78.40041666666667,Ecuador,Carchi,1420.0,Carchi,True
0.8862499999999995,-78.36708333333333,Ecuador,Carchi,1709.0,Carchi,True
0.8837499999999996,-78.33375,Ecuador,Carchi,1909.0,Carchi,True
0.8787499999999993,-79.93375,Ecuador,NA,0.0,Ecuador (NA),True
0.8779166666666662,-77.70041666666667,Colombia,Nariño,2991.0,Colombia,True
0.8762499999999993,-79.90041666666667,Ecuador,NA,0.0,Ecuador (NA),True
0.8737499999999994,-79.86708333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.8712499999999994,-79.83375,Ecuador,Esmeraldas,6.0,Esmeraldas,True
0.8712499999999994,-78.16708333333334,Ecuador,Carchi,1843.0,Carchi,True
0.8687499999999995,-78.13375,Ecuador,Carchi,2537.0,Carchi,True
0.8662499999999995,-78.10041666666666,Ecuador,Carchi,2122.0,Carchi,True
0.8637499999999996,-78.06708333333333,Ecuador,Carchi,2340.0,Carchi,True
0.8612499999999996,-78.03375,Ecuador,Carchi,2148.0,Carchi,True
0.8587499999999992,-78.00041666666667,Colombia,Nariño,2654.0,Colombia,True
0.8562499999999993,-77.96708333333333,Colombia,Nariño,3329.0,Colombia,True
0.8545833333333328,-78.50041666666667,Ecuador,Esmeraldas,1122.0,Esmeraldas,True
0.8537499999999993,-77.93375,Colombia,Nariño,3583.0,Colombia,True
0.8520833333333329,-78.46708333333333,Ecuador,Esmeraldas,1006.0,Esmeraldas,True
0.8512499999999994,-77.90041666666667,Colombia,Nariño,3725.0,Colombia,True
0.8495833333333329,-78.43375,Ecuador,Imbabura,926.0,Imbabura,True
0.8487499999999994,-77.86708333333333,Colombia,Nariño,3559.0,Colombia,True
0.847083333333333,-80.06708333333333,Ecuador,NA,0.0,Ecuador (NA),True
0.847083333333333,-78.40041666666667,Ecuador,Carchi,775.0,Carchi,True
0.8462499999999995,-77.83375,Colombia,Nariño,3360.0,Colombia,True
0.8445833333333326,-80.03375,Ecuador,NA,0.0,Ecuador (NA),True
0.8445833333333326,-78.36708333333333,Ecuador,Carchi,890.0,Carchi,True
0.8437499999999996,-77.80041666666666,Colombia,Nariño,3098.0,Colombia,True
0.8420833333333326,-80.00041666666667,Ecuador,NA,0.0,Ecuador (NA),True
0.8420833333333326,-78.33375,Ecuador,Carchi,1100.0,Carchi,True
0.8412499999999996,-77.76708333333333,Colombia,Nariño,2976.0,Colombia,True
0.8395833333333327,-79.96708333333333,Ecuador,NA,0.0,Ecuador (NA),True
0.8395833333333327,-78.30041666666666,Ecuador,Carchi,1498.0,Carchi,True
0.8387499999999992,-77.73375,Colombia,Nariño,2971.0,Colombia,True
0.8370833333333327,-79.93375,Ecuador,Esmeraldas,9.0,Esmeraldas,True
0.8370833333333327,-78.26708333333333,Ecuador,Carchi,1284.0,Carchi,True
0.8362499999999993,-77.70041666666667,Ecuador,Carchi,2876.0,Carchi,True
0.8345833333333328,-79.90041666666667,Ecuador,Esmeraldas,111.0,Esmeraldas,True
0.8337499999999993,-77.66708333333334,Colombia,Nariño,2888.0,Colombia,True
0.8320833333333328,-79.86708333333333,Ecuador,Esmeraldas,12.0,Esmeraldas,True
0.8220833333333326,-78.06708333333333,Ecuador,Carchi,2197.0,Carchi,True
0.8195833333333327,-78.03375,Ecuador,Carchi,2397.0,Carchi,True
0.8170833333333327,-78.00041666666667,Ecuador,Carchi,3386.0,Carchi,True
0.8145833333333328,-77.96708333333333,Ecuador,Carchi,3808.0,Carchi,True
0.8129166666666663,-78.50041666666667,Ecuador,Esmeraldas,1445.0,Esmeraldas,True
0.8120833333333328,-77.93375,Ecuador,Carchi,4456.0,Carchi,True
0.8104166666666659,-78.46708333333333,Ecuador,Esmeraldas,1232.0,Esmeraldas,True
0.8095833333333329,-77.90041666666667,Ecuador,Carchi,3612.0,Carchi,True
0.807916666666666,-80.10041666666666,Ecuador,NA,0.0,Ecuador (NA),True
0.807916666666666,-78.43375,Ecuador,Imbabura,1041.0,Imbabura,True
0.8070833333333329,-77.86708333333333,Colombia,Nariño,3366.0,Colombia,True
0.805416666666666,-80.06708333333333,Ecuador,Esmeraldas,32.0,Esmeraldas,True
0.805416666666666,-78.40041666666667,Ecuador,Imbabura,973.0,Imbabura,True
0.8045833333333325,-77.83375,Ecuador,Carchi,3110.0,Carchi,True
0.8029166666666661,-80.03375,Ecuador,Esmeraldas,66.0,Esmeraldas,True
0.8029166666666661,-78.36708333333333,Ecuador,Imbabura,1115.0,Imbabura,True
0.8020833333333326,-77.80041666666666,Ecuador,Carchi,3034.0,Carchi,True
0.8004166666666661,-80.00041666666667,Ecuador,Esmeraldas,75.0,Esmeraldas,True
0.8004166666666661,-78.33375,Ecuador,Imbabura,952.0,Imbabura,True
0.7995833333333326,-77.76708333333333,Ecuador,Carchi,2955.0,Carchi,True
0.7979166666666662,-79.96708333333333,Ecuador,Esmeraldas,70.0,Esmeraldas,True
0.7979166666666662,-78.30041666666666,Ecuador,Carchi,886.0,Carchi,True
0.7970833333333327,-77.73375,Ecuador,Carchi,2946.0,Carchi,True
0.7954166666666662,-79.93375,Ecuador,Esmeraldas,13.0,Esmeraldas,True
0.7954166666666662,-78.26708333333333,Ecuador,Carchi,1054.0,Carchi,True
0.7945833333333328,-77.70041666666667,Ecuador,Carchi,2893.0,Carchi,True
0.7929166666666663,-78.23375,Ecuador,Carchi,1669.0,Carchi,True
0.7920833333333328,-77.66708333333334,Ecuador,Carchi,2978.0,Carchi,True
0.7895833333333329,-77.63374999999999,Colombia,Nariño,2852.0,Colombia,True
0.7754166666666662,-78.00041666666667,Ecuador,Carchi,3857.0,Carchi,True
0.7729166666666663,-77.96708333333333,Ecuador,Carchi,3836.0,Carchi,True
0.7712499999999993,-78.50041666666667,Ecuador,Esmeraldas,1367.0,Esmeraldas,True
0.7704166666666659,-77.93375,Ecuador,Carchi,4018.0,Carchi,True
0.7687499999999994,-80.13375,Ecuador,NA,0.0,Ecuador (NA),True
0.7687499999999994,-78.46708333333333,Ecuador,Imbabura,1131.0,Imbabura,True
0.7679166666666659,-77.90041666666667,Ecuador,Carchi,3683.0,Carchi,True
0.7662499999999994,-80.10041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.7662499999999994,-78.43375,Ecuador,Imbabura,1085.0,Imbabura,True
0.765416666666666,-77.86708333333333,Ecuador,Carchi,3500.0,Carchi,True
0.7637499999999995,-80.06708333333333,Ecuador,Esmeraldas,149.0,Esmeraldas,True
0.7637499999999995,-78.40041666666667,Ecuador,Imbabura,1065.0,Imbabura,True
0.762916666666666,-77.83375,Ecuador,Carchi,3365.0,Carchi,True
0.7612499999999995,-80.03375,Ecuador,Esmeraldas,236.0,Esmeraldas,True
0.7612499999999995,-78.36708333333333,Ecuador,Imbabura,1368.0,Imbabura,True
0.7604166666666661,-77.80041666666666,Ecuador,Carchi,3330.0,Carchi,True
0.7587499999999996,-78.33375,Ecuador,Imbabura,1664.0,Imbabura,True
0.7579166666666661,-77.76708333333333,Ecuador,Carchi,3190.0,Carchi,True
0.7562499999999992,-78.30041666666666,Ecuador,Imbabura,1686.0,Imbabura,True
0.7537499999999993,-78.26708333333333,Ecuador,Imbabura,1179.0,Imbabura,True
0.7529166666666662,-77.70041666666667,Ecuador,Carchi,3356.0,Carchi,True
0.7512499999999993,-78.23375,Ecuador,Carchi,1123.0,Carchi,True
0.7504166666666663,-77.66708333333334,Colombia,Nariño,3197.0,Colombia,True
0.7487499999999994,-78.20041666666667,Ecuador,Carchi,1520.0,Carchi,True
0.7479166666666659,-77.63374999999999,Colombia,Nariño,3166.0,Colombia,True
0.7320833333333328,-78.53375,Ecuador,Esmeraldas,1737.0,Esmeraldas,True
0.7295833333333328,-78.50041666666667,Ecuador,Imbabura,1663.0,Imbabura,True
0.7270833333333329,-80.13375,Ecuador,NA,0.0,Ecuador (NA),True
0.7270833333333329,-78.46708333333333,Ecuador,Imbabura,1059.0,Imbabura,True
0.7245833333333329,-80.10041666666666,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.7245833333333329,-78.43375,Ecuador,Imbabura,1622.0,Imbabura,True
0.7220833333333325,-80.06708333333333,Ecuador,Esmeraldas,136.0,Esmeraldas,True
0.7145833333333327,-78.30041666666666,Ecuador,Imbabura,2106.0,Imbabura,True
0.7120833333333327,-78.26708333333333,Ecuador,Imbabura,1879.0,Imbabura,True
0.7112499999999993,-77.70041666666667,Ecuador,Carchi,3144.0,Carchi,True
0.7095833333333328,-78.23375,Ecuador,Imbabura,1425.0,Imbabura,True
0.7087499999999993,-77.66708333333334,Ecuador,Carchi,3290.0,Carchi,True
0.7070833333333328,-78.20041666666667,Ecuador,Carchi,1199.0,Carchi,True
0.7062499999999994,-77.63374999999999,Colombia,Nariño,3062.0,Colombia,True
0.7045833333333329,-78.16708333333334,Ecuador,Carchi,1394.0,Carchi,True
0.6962499999999996,-77.50041666666667,Colombia,Nariño,2576.0,Colombia,True
0.6879166666666663,-78.50041666666667,Ecuador,Esmeraldas,1311.0,Esmeraldas,True
0.6854166666666659,-80.13375,Ecuador,NA,0.0,Ecuador (NA),True
0.6854166666666659,-78.46708333333333,Ecuador,Imbabura,1595.0,Imbabura,True
0.682916666666666,-80.10041666666666,Ecuador,Esmeraldas,14.0,Esmeraldas,True
0.682916666666666,-78.43375,Ecuador,Imbabura,1683.0,Imbabura,True
0.680416666666666,-80.06708333333333,Ecuador,Esmeraldas,51.0,Esmeraldas,True
0.680416666666666,-78.40041666666667,Ecuador,Imbabura,1833.0,Imbabura,True
0.6695833333333328,-77.70041666666667,Ecuador,Carchi,2998.0,Carchi,True
0.6679166666666663,-78.23375,Ecuador,Imbabura,1792.0,Imbabura,True
0.6670833333333328,-77.66708333333334,Ecuador,Carchi,3241.0,Carchi,True
0.6654166666666659,-78.20041666666667,Ecuador,Imbabura,1433.0,Imbabura,True
0.6645833333333329,-77.63374999999999,Ecuador,Carchi,3151.0,Carchi,True
0.6629166666666659,-78.16708333333334,Ecuador,Carchi,1250.0,Carchi,True
0.6620833333333329,-77.60041666666666,Ecuador,Carchi,2978.0,Carchi,True
0.660416666666666,-78.13375,Ecuador,Carchi,1862.0,Carchi,True
0.6595833333333325,-77.56625,Colombia,Nariño,2819.0,Colombia,True
0.6570833333333326,-77.53291666666667,Colombia,Nariño,2673.0,Colombia,True
0.6545833333333326,-77.49958333333333,Ecuador,Sucumbíos,2651.0,Sucumbíos,True
0.6520833333333327,-77.46625,Colombia,Nariño,2524.0,Colombia,True
0.6462499999999993,-78.49958333333333,Ecuador,Esmeraldas,1479.0,Esmeraldas,True
0.6437499999999994,-80.13291666666666,Ecuador,NA,0.0,Ecuador (NA),True
0.6437499999999994,-78.46625,Ecuador,Esmeraldas,1917.0,Esmeraldas,True
0.6412499999999994,-80.09958333333333,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.6412499999999994,-78.43291666666667,Ecuador,Imbabura,1867.0,Imbabura,True
0.6387499999999995,-80.06625,Ecuador,Esmeraldas,0.0,Esmeraldas,True
0.6387499999999995,-78.39958333333334,Ecuador,Imbabura,2364.0,Imbabura,True
0.6304166666666662,-77.73291666666667,Ecuador,Carchi,2815.0,Carchi,True
0.6279166666666662,-77.69958333333334,Ecuador,Carchi,3330.0,Carchi,True
0.6262499999999993,-78.23291666666667,Ecuador,Imbabura,2711.0,Imbabura,True
0.6254166666666663,-77.66625,Ecuador,Sucumbíos,3721.0,Sucumbíos,True
0.6237499999999994,-78.19958333333334,Ecuador,Imbabura,1930.0,Imbabura,True
0.6229166666666659,-77.63291666666666,Ecuador,Sucumbíos,3326.0,Sucumbíos,True
0.6212499999999994,-78.16625,Ecuador,Imbabura,1700.0,Imbabura,True
0.620416666666666,-77.59958333333333,Ecuador,Sucumbíos,3090.0,Sucumbíos,True
0.6187499999999995,-78.13291666666666,Ecuador,Carchi,1348.0,Carchi,True
0.617916666666666,-77.56625,Ecuador,Sucumbíos,3171.0,Sucumbíos,True
0.6162499999999995,-78.09958333333333,Ecuador,Carchi,1900.0,Carchi,True
0.6154166666666661,-77.53291666666667,Ecuador,Sucumbíos,3442.0,Sucumbíos,True
0.6129166666666661,-77.49958333333333,Ecuador,Sucumbíos,2757.0,Sucumbíos,True
0.6104166666666662,-77.46625,Colombia,Nariño,2586.0,Colombia,True
0.6020833333333329,-80.13291666666666,Ecuador,NA,0.0,Ecuador (NA),True
0.6020833333333329,-78.46625,Ecuador,Esmeraldas,2073.0,Esmeraldas,True
0.5995833333333329,-80.09958333333333,Ecuador,NA,0.0,Ecuador (NA),True
0.5995833333333329,-78.43291666666667,Ecuador,Esmeraldas,3008.0,Esmeraldas,True
